FromZone,ToZone,ArHour,Purpose,POE,Lane,Dir,RevWght
4637,4889,11,HBS,SY,General,SB,26.79407406
4503,5301,19,HBS,SY,General,SB,27.64101557
4648,5311,11,HBS,SY,General,SB,26.27794826
4646,5306,11,HBS,SY,General,SB,28.0203239
4319,5306,11,HBO,SY,General,SB,28.05713055
4661,4892,11,HBO,SY,General,SB,28.05321672
4202,4902,11,HBO,SY,General,SB,27.86926675
4662,4829,11,HBO,SY,General,SB,27.86926675
4563,5064,11,HBW,SY,General,SB,27.97963118
4660,4878,11,HBO,SY,General,SB,29.44667867
4588,5298,18,HBW,OM,General,SB,48.01086681
4503,5306,18,HBS,OM,General,SB,42.85592325
4472,5039,11,HBS,OM,General,SB,43.20981456
4643,5122,11,HBO,OM,General,SB,43.20981456
4643,5185,11,HBO,OM,General,SB,43.20981456
4647,5297,11,HBW,OM,General,SB,43.20981456
4643,4829,11,HBS,OM,General,SB,43.20981456
4324,5308,18,HBO,OM,General,SB,42.9536167
2658,5297,11,HBS,OM,General,SB,44.31947449
4413,5087,11,HBS,OM,General,SB,43.45439249
4630,5211,11,HBS,OM,General,SB,43.20981456
4660,5304,18,HBW,OM,General,SB,45.65550777
4430,5311,11,HBS,OM,General,SB,43.45439249
4503,5064,11,HBS,OM,General,SB,42.85592325
4644,5064,11,HBW,OM,General,SB,43.20981456
4643,5064,11,HBW,OM,General,SB,43.20981456
4628,4891,18,HBW,OM,General,SB,43.20981456
4643,4818,19,HBW,OM,General,SB,43.20981456
4628,4803,18,HBW,OM,General,SB,43.20981456
4332,5208,11,HBS,OM,General,SB,49.91468414
3667,4818,18,HBW,OM,General,SB,41.81241085
4344,4728,12,HBS,SY,General,SB,28.06379239
4456,5117,12,HBS,SY,General,SB,27.97072097
4660,4806,12,HBO,SY,General,SB,29.44667867
4551,5124,19,HBW,SY,General,SB,27.66499818
4430,4728,12,HBS,SY,General,SB,28.0270135
4637,4696,12,HBS,SY,General,SB,26.79407406
4540,5030,12,HBW,SY,General,SB,27.86926675
4661,5030,19,HBO,SY,General,SB,28.05321672
4503,4759,20,HBS,SY,General,SB,27.64101557
4430,4728,19,HBS,SY,General,SB,28.0270135
4483,4904,12,HBS,SY,General,SB,28.00527925
4641,4826,12,HBS,SY,General,SB,27.86926675
3809,4728,19,HBS,SY,General,SB,27.86926675
4642,4896,12,HBW,SY,General,SB,26.60485013
4503,4696,12,HBS,SY,General,SB,27.64101557
4443,4820,12,HBS,SY,General,SB,28.0270135
4430,5039,20,HBW,SY,General,SB,28.0270135
4430,4818,20,HBS,SY,General,SB,28.0270135
4662,4737,20,HBS,SY,General,SB,27.86926675
4646,5123,12,HBW,SY,General,SB,28.0203239
4263,4919,20,HBO,SY,General,SB,29.24016174
4651,5294,12,HBS,SY,General,SB,28.15297773
4660,5042,12,HBS,SY,General,SB,29.44667867
4664,5135,12,HBS,SY,General,SB,27.86926675
4642,5306,20,HBS,SY,General,SB,26.60485013
4297,4850,12,HBO,SY,General,SB,28.05377187
4551,4733,12,HBS,SY,General,SB,27.66499818
4646,4696,12,HBW,SY,General,SB,28.0203239
4616,5235,12,HBO,SY,General,SB,28.15800186
4664,5289,12,HBS,SY,General,SB,27.86926675
4411,5012,12,HBO,SY,General,SB,28.04902531
4660,5311,12,HBS,SY,General,SB,29.44667867
4430,5173,12,HBS,SY,General,SB,28.0270135
4469,5285,12,HBS,SY,General,SB,27.86954433
4646,5306,12,HBS,SY,General,SB,28.0203239
4443,4877,12,HBO,SY,General,SB,28.0270135
4503,5311,12,HBW,SY,General,SB,27.64101557
4663,4850,12,HBS,SY,General,SB,32.42143861
4354,5301,12,HBS,SY,General,SB,27.42059205
4438,4877,12,HBS,SY,General,SB,28.01529976
4544,5301,12,HBW,SY,General,SB,44.5908379
4642,5311,12,HBS,SY,General,SB,26.60485013
4661,5311,12,HBS,SY,General,SB,28.05321672
4297,5283,12,HBW,SY,General,SB,28.05377187
4660,4877,12,HBO,SY,General,SB,29.44667867
4662,4878,12,HBW,SY,General,SB,27.86926675
4645,5285,12,HBS,SY,General,SB,28.02479289
1952,4829,12,HBW,SY,General,SB,28.00974823
4430,5311,12,HBS,SY,General,SB,28.0270135
4660,5304,12,HBS,SY,General,SB,29.44667867
4646,5304,19,HBS,SY,General,SB,28.0203239
4642,5301,19,HBS,SY,General,SB,26.60485013
4475,5285,12,HBS,SY,General,SB,27.64243121
4503,4728,12,HBW,SY,General,SB,27.64101557
4503,5064,12,HBW,SY,General,SB,27.64101557
4664,5290,19,HBW,SY,General,SB,27.86926675
4503,5262,21,HBS,SY,General,SB,27.64101557
4637,5080,12,HBS,SY,General,SB,26.79407406
4642,5030,20,HBW,SY,General,SB,26.60485013
4646,4889,20,HBO,SY,General,SB,28.0203239
4660,5291,12,HBS,SY,General,SB,29.44667867
4430,5122,12,HBS,SY,General,SB,28.0270135
4315,5030,19,HBW,SY,General,SB,26.38578674
4472,4902,12,HBS,SY,General,SB,27.86926675
3978,5306,12,HBS,SY,General,SB,34.24744807
4558,5298,12,HBW,SY,General,SB,27.988014
4443,5311,20,HBS,SY,General,SB,28.0270135
4660,4875,12,HBW,SY,General,SB,29.44667867
4339,5112,12,HBS,SY,General,SB,27.20683035
4661,5306,20,HBS,SY,General,SB,28.05321672
3975,4728,12,HBS,SY,General,SB,28.41356657
4430,5291,19,HBS,SY,General,SB,28.0270135
4642,4850,19,HBS,SY,General,SB,26.60485013
4443,5172,12,HBS,SY,General,SB,28.0270135
4430,4791,12,HBO,SY,General,SB,28.0270135
4475,4829,12,HBW,SY,General,SB,27.64243121
4443,5297,19,HBS,SY,General,SB,28.0270135
4662,5311,12,HBW,SY,General,SB,27.86926675
4646,4736,12,HBS,SY,General,SB,28.0203239
4443,5117,19,HBS,SY,General,SB,28.0270135
4664,4883,12,HBO,SY,General,SB,27.86926675
4661,5064,12,HBO,SY,General,SB,28.05321672
4646,5012,20,HBW,SY,General,SB,28.0203239
4349,4878,19,HBS,SY,General,SB,27.13854654
4561,4905,20,HBS,SY,General,SB,27.988014
4661,5278,12,HBS,SY,General,SB,28.05321672
4460,5080,20,HBS,SY,General,SB,28.08860773
4661,5080,20,HBS,SY,General,SB,28.05321672
4641,4732,12,HBW,OM,General,SB,43.20981456
4643,5087,12,HBW,OM,General,SB,43.20981456
4643,5303,19,HBW,OM,General,SB,43.20981456
4332,5297,12,HBS,OM,General,SB,49.91468414
4643,5208,12,HBS,OM,General,SB,43.20981456
4609,4848,12,HBW,OM,General,SB,43.20981456
4544,5299,12,HBW,OM,General,SB,69.13572052
4544,5299,19,HBW,OM,General,SB,69.13572052
4544,4850,19,HBW,OM,General,SB,69.13572052
4643,5080,12,HBS,OM,General,SB,43.20981456
4659,5276,19,HBW,OM,General,SB,43.20981456
4577,5311,12,HBS,OM,General,SB,43.45439249
4628,5216,12,HBS,OM,General,SB,43.20981456
4647,5299,20,HBW,OM,General,SB,43.20981456
4659,5094,12,HBW,OM,General,SB,43.20981456
4643,5297,12,HBS,OM,General,SB,43.20981456
4339,5064,12,HBO,OM,General,SB,42.18274219
4591,5122,12,HBO,OM,General,SB,43.20981456
4646,4946,19,HBS,OM,General,SB,43.44402063
4641,5094,12,HBW,OM,General,SB,43.20981456
4626,5053,12,HBO,OM,General,SB,43.20981456
4627,4818,12,HBO,OM,General,SB,43.20981456
4640,5064,20,HBS,SY,General,SB,27.56354396
4660,5306,20,HBS,SY,General,SB,29.44667867
4664,5308,20,HBS,SY,General,SB,27.86926675
4663,5122,13,HBS,SY,General,SB,32.42143861
4664,5278,20,HBW,SY,General,SB,27.86926675
4664,4883,13,HBS,SY,General,SB,27.86926675
4202,5291,13,HBO,SY,General,SB,27.86926675
4507,4878,13,HBS,SY,General,SB,29.01080024
4164,4904,13,HBW,SY,General,SB,28.58022352
4661,4696,13,HBS,SY,General,SB,28.05321672
4642,5064,20,HBO,SY,General,SB,26.60485013
4503,4821,13,HBS,SY,General,SB,27.64101557
4596,4941,13,HBS,SY,General,SB,28.11869703
4664,5144,13,HBS,SY,General,SB,27.86926675
4430,5304,20,HBW,SY,General,SB,28.0270135
4125,5300,13,HBS,SY,General,SB,21.03322295
4660,5012,13,HBS,SY,General,SB,29.44667867
4640,5064,13,HBS,SY,General,SB,27.56354396
4572,4878,13,HBS,SY,General,SB,27.97768815
4645,4696,13,HBS,SY,General,SB,28.02479289
4131,4789,20,HBW,SY,General,SB,26.6881786
4660,4850,13,HBS,SY,General,SB,29.44667867
4557,4878,13,HBS,SY,General,SB,27.94648854
4469,4891,13,HBW,SY,General,SB,27.86954433
4662,5174,20,HBS,SY,General,SB,27.86926675
4413,4732,13,HBS,SY,General,SB,28.0270135
3667,4733,13,HBS,SY,General,SB,26.96797575
4664,5118,20,HBW,SY,General,SB,27.86926675
4645,5302,13,HBW,SY,General,SB,28.02479289
4145,4941,13,HBW,SY,General,SB,28.18253962
4526,4818,20,HBS,SY,General,SB,28.17945853
4502,5285,13,HBS,SY,General,SB,28.20036004
4339,5311,20,HBS,SY,General,SB,27.20683035
4660,5120,13,HBS,SY,General,SB,29.44667867
4321,5158,13,HBW,SY,General,SB,25.73115024
4503,5030,13,HBS,SY,General,SB,27.64101557
4646,4941,13,HBS,SY,General,SB,28.0203239
4646,4907,13,HBS,SY,General,SB,28.0203239
4640,4696,20,HBS,SY,General,SB,27.56354396
4417,4829,20,HBW,SY,General,SB,28.15689155
4430,5298,13,HBS,SY,General,SB,28.0270135
4646,5311,20,HBO,SY,General,SB,28.0203239
4472,5311,13,HBS,SY,General,SB,27.86926675
4500,4961,20,HBS,SY,General,SB,27.95595391
4443,5064,13,HBS,SY,General,SB,28.0270135
4551,4803,13,HBS,SY,General,SB,27.66499818
4664,4907,13,HBS,SY,General,SB,27.86926675
4616,4878,13,HBS,SY,General,SB,28.15800186
4443,5038,13,HBS,SY,General,SB,28.0270135
3798,4849,13,HBS,SY,General,SB,27.90496309
4662,5285,13,HBS,SY,General,SB,27.86926675
4664,5151,13,HBS,SY,General,SB,27.86926675
4443,5108,13,HBO,SY,General,SB,28.0270135
4664,5172,13,HBS,SY,General,SB,27.86926675
4664,5311,13,HBS,SY,General,SB,27.86926675
4382,4728,13,HBO,SY,General,SB,28.02673592
4401,5300,13,HBS,SY,General,SB,28.01307916
4503,4851,13,HBS,SY,General,SB,27.64101557
4664,5190,20,HBS,SY,General,SB,27.86926675
4469,5286,13,HBS,SY,General,SB,27.86954433
4600,5283,13,HBO,SY,General,SB,29.92658074
4663,4737,13,HBS,SY,General,SB,32.42143861
4637,4970,13,HBS,SY,General,SB,26.79407406
4443,4829,13,HBS,SY,General,SB,28.0270135
4443,5306,20,HBS,SY,General,SB,28.0270135
4660,5166,13,HBS,SY,General,SB,29.44667867
4346,5112,13,HBS,SY,General,SB,27.88209078
4425,4877,13,HBS,SY,General,SB,28.23464074
4443,5311,13,HBS,SY,General,SB,28.0270135
4443,5190,13,HBS,SY,General,SB,28.0270135
4430,5311,13,HBS,SY,General,SB,28.0270135
4443,4941,13,HBO,SY,General,SB,28.0270135
4443,5294,20,HBS,SY,General,SB,28.0270135
4523,5249,20,HBO,SY,General,SB,27.94201956
4662,4871,20,HBS,SY,General,SB,27.86926675
4443,4889,13,HBO,SY,General,SB,28.0270135
4642,5306,13,HBS,SY,General,SB,26.60485013
4453,5283,13,HBS,SY,General,SB,28.02729108
4407,4946,20,HBO,SY,General,SB,27.94815401
3073,4826,20,HBS,SY,General,SB,28.10784378
4662,5208,13,HBS,SY,General,SB,27.86926675
4656,5311,13,HBS,SY,General,SB,28.03536855
4637,5311,13,HBS,SY,General,SB,26.79407406
4637,4734,13,HBS,SY,General,SB,26.79407406
4663,4725,21,HBS,SY,General,SB,32.42143861
4347,5118,20,HBO,SY,General,SB,42.71886178
4660,4921,20,HBS,SY,General,SB,29.44667867
4238,5306,20,HBO,SY,General,SB,28.10115419
4002,5297,13,HBO,OM,General,SB,43.24699833
4285,4961,13,HBW,OM,General,SB,43.14891754
4647,4731,20,HBO,OM,General,SB,43.20981456
4591,5096,20,HBW,OM,General,SB,43.20981456
4643,5302,13,HBW,OM,General,SB,43.20981456
4529,5297,13,HBS,OM,General,SB,43.04519894
4643,5042,13,HBS,OM,General,SB,43.20981456
4643,5306,20,HBO,OM,General,SB,43.20981456
4544,5311,13,HBS,OM,General,SB,69.13572052
4503,5299,20,HBW,OM,General,SB,42.85592325
4643,5298,13,HBS,OM,General,SB,43.20981456
4443,5003,13,HBS,OM,General,SB,43.45439249
4627,5012,13,HBW,OM,General,SB,43.20981456
4503,5306,13,HBW,OM,General,SB,42.85592325
4236,4778,13,HBO,OM,General,SB,43.2638257
4322,4768,13,HBO,OM,General,SB,42.85897886
4643,5302,20,HBO,OM,General,SB,43.20981456
4628,5299,13,HBW,OM,General,SB,43.20981456
4145,5306,13,HBS,OM,General,SB,43.69552747
4208,5064,13,HBS,OM,General,SB,43.46003031
4297,5151,13,HBS,OM,General,SB,43.49587993
4308,5306,20,HBO,SY,General,SB,28.89627216
4526,4941,14,HBO,SY,General,SB,28.17945853
4661,4829,14,HBO,SY,General,SB,28.05321672
3296,5064,14,HBO,SY,General,SB,27.82274493
4646,4891,14,HBO,SY,General,SB,28.0203239
3537,4820,14,HBW,SY,General,SB,28.95506287
4443,5070,14,HBO,SY,General,SB,28.0270135
4664,5173,14,HBS,SY,General,SB,27.86926675
4443,4829,14,HBS,SY,General,SB,28.0270135
4430,4959,14,HBS,SY,General,SB,28.0270135
4661,5064,14,HBS,SY,General,SB,28.05321672
4453,4891,14,HBS,SY,General,SB,28.02729108
4642,4764,14,HBS,SY,General,SB,26.60485013
4656,4696,14,HBS,SY,General,SB,28.03536855
4645,5122,14,HBS,SY,General,SB,28.02479289
4227,5311,14,HBS,SY,General,SB,28.10059903
4663,5306,14,HBS,SY,General,SB,32.42143861
4651,5306,14,HBS,SY,General,SB,28.15297773
4339,4737,14,HBS,SY,General,SB,27.20683035
4430,4878,20,HBS,SY,General,SB,28.0270135
4402,4746,20,HBS,SY,General,SB,28.05851844
4490,4877,14,HBW,SY,General,SB,32.15335519
4637,5064,14,HBS,SY,General,SB,26.79407406
4642,4829,20,HBS,SY,General,SB,26.60485013
4443,4971,14,HBS,SY,General,SB,28.0270135
4208,5218,14,HBS,SY,General,SB,28.03064975
4540,4893,14,HBW,SY,General,SB,27.86926675
4664,5208,14,HBS,SY,General,SB,27.86926675
4280,5107,14,HBO,SY,General,SB,28.06493045
4661,4993,14,HBS,SY,General,SB,28.05321672
4529,5283,20,HBS,SY,General,SB,27.76309373
4443,4829,14,HBS,SY,General,SB,28.0270135
4475,5311,14,HBW,SY,General,SB,27.64243121
4430,5249,14,HBS,SY,General,SB,28.0270135
4475,4883,20,HBS,SY,General,SB,27.64243121
4430,5208,14,HBS,SY,General,SB,28.0270135
4660,5311,14,HBS,SY,General,SB,29.44667867
4660,4829,20,HBS,SY,General,SB,29.44667867
4660,5268,14,HBS,SY,General,SB,29.44667867
4500,5117,14,HBS,SY,General,SB,27.95595391
4472,4818,14,HBS,SY,General,SB,27.86926675
4453,5174,14,HBS,SY,General,SB,28.02729108
4469,5173,14,HBO,SY,General,SB,27.86954433
4443,5064,14,HBW,SY,General,SB,28.0270135
4442,5300,14,HBS,SY,General,SB,28.06323724
3236,4939,14,HBO,SY,General,SB,27.86926675
4642,5285,14,HBS,SY,General,SB,26.60485013
4642,4902,14,HBW,SY,General,SB,26.60485013
4443,4842,14,HBS,SY,General,SB,28.0270135
4662,4941,14,HBO,SY,General,SB,27.86926675
4430,4803,14,HBS,SY,General,SB,28.0270135
4646,4948,14,HBO,SY,General,SB,28.0203239
4534,4923,14,HBS,SY,General,SB,33.5894529
4295,5300,20,HBS,SY,General,SB,28.05293914
4662,5154,14,HBS,SY,General,SB,27.86926675
4663,5233,14,HBS,SY,General,SB,32.42143861
4660,5302,14,HBS,SY,General,SB,29.44667867
4430,4890,20,HBS,SY,General,SB,28.0270135
4646,5301,20,HBS,SY,General,SB,28.0203239
4529,4883,14,HBW,SY,General,SB,27.76309373
4660,4811,14,HBW,SY,General,SB,29.44667867
4339,5283,14,HBO,SY,General,SB,27.20683035
3767,4908,14,HBS,SY,General,SB,31.37022853
4503,5300,14,HBW,SY,General,SB,27.64101557
4664,5058,14,HBS,SY,General,SB,27.86926675
4646,5116,14,HBS,SY,General,SB,28.0203239
4660,5297,20,HBW,SY,General,SB,29.44667867
4404,5283,14,HBW,SY,General,SB,28.03564613
4457,5185,14,HBO,SY,General,SB,28.00974823
4430,4890,14,HBS,SY,General,SB,28.0270135
4430,4818,20,HBO,SY,General,SB,28.0270135
4544,4759,14,HBW,SY,General,SB,44.5908379
4664,4789,14,HBS,SY,General,SB,27.86926675
4430,5185,14,HBW,SY,General,SB,28.0270135
4443,4768,14,HBS,SY,General,SB,28.0270135
4339,5261,20,HBS,SY,General,SB,27.20683035
4339,4897,20,HBS,SY,General,SB,27.20683035
4596,4696,14,HBS,SY,General,SB,28.11869703
4430,5064,14,HBS,SY,General,SB,28.0270135
4238,5224,14,HBS,SY,General,SB,28.10115419
4373,5064,14,HBW,SY,General,SB,28.02756864
4613,4941,14,HBS,SY,General,SB,27.83165513
4176,4851,14,HBO,SY,General,SB,27.697891
4430,5307,14,HBW,SY,General,SB,28.0270135
4430,4890,14,HBS,SY,General,SB,28.0270135
3751,5283,14,HBW,SY,General,SB,27.84392401
4620,5297,14,HBO,SY,General,SB,28.03928238
4280,4921,14,HBW,SY,General,SB,28.06493045
4627,5208,14,HBW,OM,General,SB,43.20981456
3159,4986,14,HBO,OM,General,SB,43.05600117
4595,5297,14,HBW,OM,General,SB,40.19508926
4503,5304,20,HBW,OM,General,SB,42.85592325
4471,4716,20,HBS,OM,General,SB,43.55290364
4208,4829,14,HBO,OM,General,SB,43.46003031
4238,5140,14,HBS,OM,General,SB,43.56934368
4411,5297,14,HBO,OM,General,SB,43.48852064
2515,4728,14,HBS,OM,General,SB,43.20981456
4643,4853,14,HBO,OM,General,SB,43.20981456
3014,5042,14,HBW,OM,General,SB,48.03595725
4205,5302,14,HBS,OM,General,SB,68.56535428
4643,4851,14,HBS,OM,General,SB,43.20981456
4643,5304,14,HBS,OM,General,SB,43.20981456
4332,5116,14,HBS,OM,General,SB,49.91468414
4646,5180,14,HBS,OM,General,SB,43.44402063
3667,5303,14,HBO,OM,General,SB,41.81241085
4155,5183,14,HBW,OM,General,SB,43.75039935
4475,5297,14,HBO,OM,General,SB,42.85811813
80,5312,14,HBS,OM,General,SB,43.49846214
4332,5039,14,HBS,OM,General,SB,49.91468414
4339,5306,15,HBS,SY,General,SB,27.20683035
4430,4737,15,HBS,SY,General,SB,28.0270135
4661,5039,15,HBO,SY,General,SB,28.05321672
4660,5311,15,HBS,SY,General,SB,29.44667867
4238,4927,15,HBO,SY,General,SB,28.10115419
4332,4733,15,HBS,SY,General,SB,32.19374258
4664,5304,15,HBS,SY,General,SB,27.86926675
4205,5302,15,HBO,SY,General,SB,44.22296573
4443,5291,15,HBW,SY,General,SB,28.0270135
4443,5111,15,HBS,SY,General,SB,28.0270135
2790,5304,15,HBS,SY,General,SB,25.29163556
4642,5306,15,HBS,SY,General,SB,26.60485013
4238,5233,15,HBS,SY,General,SB,28.10115419
4646,5080,15,HBS,SY,General,SB,28.0203239
3332,5285,15,HBW,SY,General,SB,28.29148841
4646,5306,15,HBS,SY,General,SB,28.0203239
4646,4737,15,HBW,SY,General,SB,28.0203239
4664,5012,15,HBS,SY,General,SB,27.86926675
4443,5183,15,HBS,SY,General,SB,28.0270135
3667,5143,15,HBO,SY,General,SB,26.96797575
4503,4889,15,HBS,SY,General,SB,27.64101557
4443,4740,15,HBS,SY,General,SB,28.0270135
4664,5303,15,HBS,SY,General,SB,27.86926675
4661,4829,15,HBS,SY,General,SB,28.05321672
4661,4878,15,HBS,SY,General,SB,28.05321672
4113,4877,15,HBS,SY,General,SB,27.91831453
4664,5298,15,HBS,SY,General,SB,27.86926675
4208,4961,15,HBW,SY,General,SB,28.03064975
4660,4740,15,HBS,SY,General,SB,29.44667867
4660,5283,15,HBW,SY,General,SB,29.44667867
4443,4789,15,HBS,SY,General,SB,28.0270135
3315,4829,15,HBS,SY,General,SB,28.01810329
4660,4878,15,HBS,SY,General,SB,29.44667867
4660,4806,15,HBS,SY,General,SB,29.44667867
4662,5302,15,HBS,SY,General,SB,27.86926675
4443,4833,15,HBS,SY,General,SB,28.0270135
4660,5311,15,HBW,SY,General,SB,29.44667867
4637,4791,15,HBS,SY,General,SB,26.79407406
4646,5283,15,HBS,SY,General,SB,28.0203239
4530,4935,15,HBO,SY,General,SB,27.86926675
4661,4789,15,HBS,SY,General,SB,28.05321672
4430,4818,15,HBS,SY,General,SB,28.0270135
3866,4736,15,HBW,SY,General,SB,27.82552069
4443,5306,15,HBO,SY,General,SB,28.0270135
4664,4984,15,HBS,SY,General,SB,27.86926675
4662,5233,15,HBS,SY,General,SB,27.86926675
4637,5233,15,HBS,SY,General,SB,26.79407406
4661,5273,15,HBO,SY,General,SB,28.05321672
4529,5283,15,HBS,SY,General,SB,27.76309373
4661,5124,15,HBO,SY,General,SB,28.05321672
4661,5012,15,HBS,SY,General,SB,28.05321672
4661,5046,15,HBS,SY,General,SB,28.05321672
4551,5304,15,HBS,SY,General,SB,27.66499818
4430,4850,15,HBS,SY,General,SB,28.0270135
4664,4854,15,HBS,SY,General,SB,27.86926675
4339,5122,15,HBS,SY,General,SB,27.20683035
4339,4890,15,HBW,SY,General,SB,27.20683035
4453,4740,15,HBS,SY,General,SB,28.02729108
4664,4878,15,HBW,SY,General,SB,27.86926675
4661,5304,15,HBO,SY,General,SB,28.05321672
4434,4941,15,HBO,SY,General,SB,28.04985804
4661,5283,15,HBS,SY,General,SB,28.05321672
4646,4921,15,HBO,SY,General,SB,28.0203239
4443,4949,15,HBO,SY,General,SB,28.0270135
3815,5143,15,HBO,SY,General,SB,27.89324937
4637,4821,15,HBS,SY,General,SB,26.79407406
4613,5297,15,HBO,SY,General,SB,27.83165513
4503,4904,15,HBS,SY,General,SB,27.64101557
4443,5311,15,HBS,SY,General,SB,28.0270135
4614,5299,15,HBW,SY,General,SB,28.1750173
3766,5285,15,HBW,SY,General,SB,28.22153913
4456,5064,15,HBS,SY,General,SB,27.97072097
4646,5283,15,HBS,SY,General,SB,28.0203239
4660,5112,15,HBS,SY,General,SB,29.44667867
4553,4970,15,HBS,SY,General,SB,28.16358115
4646,5291,15,HBS,SY,General,SB,28.0203239
4443,4818,15,HBS,SY,General,SB,28.0270135
4227,4829,15,HBO,SY,General,SB,28.10059903
4443,4971,15,HBO,SY,General,SB,28.0270135
4468,4878,15,HBS,SY,General,SB,28.10004388
4145,5306,15,HBS,SY,General,SB,28.18253962
4637,4853,15,HBS,SY,General,SB,26.79407406
4443,5297,15,HBS,SY,General,SB,28.0270135
4660,5012,15,HBS,SY,General,SB,29.44667867
4443,5282,15,HBS,SY,General,SB,28.0270135
4661,4689,15,HBS,SY,General,SB,28.05321672
4503,4842,15,HBS,SY,General,SB,27.64101557
4474,4848,15,HBW,SY,General,SB,20.74812409
4503,5039,15,HBO,SY,General,SB,27.64101557
4644,4733,15,HBW,OM,General,SB,43.20981456
4616,5302,15,HBO,OM,General,SB,43.65748297
4644,5216,15,HBS,OM,General,SB,43.20981456
4503,5304,15,HBW,OM,General,SB,42.85592325
4526,5304,15,HBS,OM,General,SB,43.69075039
4662,4949,15,HBW,OM,General,SB,43.20981456
4443,5297,15,HBS,OM,General,SB,43.45439249
4629,5297,15,HBW,OM,General,SB,43.20981456
4561,5124,15,HBW,OM,General,SB,43.39392583
4347,4696,15,HBW,OM,General,SB,66.23332117
4643,5305,15,HBS,OM,General,SB,43.20981456
4202,5211,15,HBO,OM,General,SB,43.20981456
4643,5030,15,HBO,OM,General,SB,43.20981456
4646,4948,15,HBW,OM,General,SB,43.44402063
4629,4760,15,HBS,OM,General,SB,43.20981456
4526,4820,15,HBS,OM,General,SB,43.69075039
2093,5211,15,HBO,OM,General,SB,43.20981456
4503,5216,15,HBS,OM,General,SB,42.85592325
4561,5297,15,HBW,OM,General,SB,43.39392583
4643,5282,15,HBO,OM,General,SB,43.20981456
4644,5297,15,HBW,OM,General,SB,43.20981456
4643,4733,15,HBS,OM,General,SB,43.20981456
4646,5297,16,HBS,SY,General,SB,23.23023355
4664,5297,16,HBO,SY,General,SB,23.1049997
4661,4728,16,HBS,SY,General,SB,23.25750332
4503,5302,16,HBS,SY,General,SB,22.91576819
4443,5302,16,HBS,SY,General,SB,23.23577954
4503,4986,16,HBS,SY,General,SB,22.91576819
4660,4733,16,HBS,SY,General,SB,24.41275215
4642,5306,16,HBS,SY,General,SB,22.05673582
4443,4950,16,HBS,SY,General,SB,23.23577954
4365,5190,16,HBO,SY,General,SB,23.17525676
4202,4829,16,HBO,SY,General,SB,23.1049997
4443,4950,16,HBS,SY,General,SB,23.23577954
4641,4842,16,HBO,OM,General,SB,56.15988396
4295,5285,16,HBS,SY,General,SB,23.2572732
4321,4737,16,HBS,SY,General,SB,21.33239542
4202,4946,16,HBO,SY,General,SB,23.1049997
4374,4723,16,HBO,SY,General,SB,23.15537399
4430,5023,16,HBS,SY,General,SB,23.23577954
4336,5311,16,HBS,SY,General,SB,25.82933055
4280,4948,16,HBO,SY,General,SB,23.26721458
4664,5122,16,HBS,SY,General,SB,23.1049997
4033,4833,16,HBS,SY,General,SB,23.27713295
4661,5122,16,HBW,SY,General,SB,23.25750332
4662,5301,16,HBS,SY,General,SB,23.1049997
4646,5030,16,HBS,SY,General,SB,23.23023355
3404,5058,16,HBS,SY,General,SB,23.39104466
4662,5301,16,HBS,SY,General,SB,23.1049997
4663,4740,16,HBW,SY,General,SB,26.87897518
4332,4821,16,HBS,SY,General,SB,26.69020391
4662,4946,16,HBO,SY,General,SB,23.1049997
4662,5283,16,HBW,SY,General,SB,23.1049997
4339,5306,16,HBS,SY,General,SB,22.55580719
4662,4877,16,HBS,SY,General,SB,23.1049997
4430,4953,16,HBW,SY,General,SB,23.23577954
4664,5281,16,HBW,SY,General,SB,23.1049997
4662,5283,16,HBW,SY,General,SB,23.1049997
4664,4826,16,HBW,SY,General,SB,23.1049997
4526,4689,16,HBS,SY,General,SB,23.36216402
4664,5283,16,HBS,SY,General,SB,23.1049997
4561,5064,16,HBS,SY,General,SB,23.20344703
4033,4789,16,HBW,SY,General,SB,23.27713295
4430,5183,16,HBO,SY,General,SB,23.23577954
4443,5064,16,HBS,SY,General,SB,23.23577954
4663,4878,16,HBS,SY,General,SB,26.87897518
4662,4984,16,HBW,SY,General,SB,23.1049997
4662,4734,16,HBO,SY,General,SB,23.1049997
4129,5190,16,HBO,SY,General,SB,24.50194847
4646,4950,16,HBS,SY,General,SB,23.23023355
3721,4941,16,HBO,SY,General,SB,36.85596103
4443,5311,16,HBS,SY,General,SB,23.23577954
4453,5311,16,HBS,SY,General,SB,23.23600967
4646,5311,16,HBS,SY,General,SB,23.23023355
